cust_id,full_name,customer_category,sex,birth_date,account_created,status,acquisition_source,customer_tier,created_timestamp,email_address,phone_number,last_purchase_date,total_purchases,loyalty_points,age,lifetime_value,country
10273,Casey Phelps,B2B,Prefer not to say,1993-12-20 00:00:00,2024-12-27 01:42:17.249000,Blocked,Instagram,Churned,2025-01-01 21:49:24.089000,lesterrichard@example.com,(523)319-8189x8471,2025-01-06 00:00:00,,2930,,3161.88,
10153,Brenda Morrison,Guest,Prefer not to say,1997-10-20 00:00:00,2024-04-01 07:46:05.650000,Active,Google Ads,At Risk,2024-11-21 15:09:17.736000,samantha22@example.net,158.799.6846,2024-10-31 00:00:00,,,62,40308.38,AR
10013,Ronald Martin-Thomson,B2C,Male,1976-07-12 00:00:00,2025-03-20 14:58:53.201000,Active,Instagram,New Customer,2024-10-12 23:16:32.379000,bradley52@example.net,178 680 1128,2025-02-12 00:00:00,13,,80,3030.63,TV
10946,Marie Davies,B2B,Other,1946-12-14 00:00:00,  2022-04-10 00:46:43.893667  ,Inactive,Google Ads,Occasional Buyer,2025-07-25 02:01:34.710000,lambertandrea@example.com,0454.176.755,2025-09-04 00:00:00,26,,37,,UA
10185,Julie Pitts,Guest,Female,1979-04-01,2025-07-15 21:02:36.417000,Active,Instagram,New Customer,2025-04-13 01:17:29.571000,omills@example.net,1 (378) 317-4564,2025-03-18 00:00:00,,4255,,,AG
10074,Dr Emma Cole,B2C,Female,1980-01-10 00:00:00,2023-04-26 22:12:08.704000,  Inactive  ,Organic Search,At Risk,2025-08-24 16:17:05.512000,,0458-549-733,,3,,,,
10291,Adam Mccoy,B2B,Prefer not to say,2006-05-24 00:00:00,2024-05-17 08:25:38.732000,Active,Facebook,New Customer,2024-09-22 18:41:36.480000,upalmer@example.net,0280695814,2025-03-08 00:00:00,48,2587,,355.7,PY
  10716  ,Barbara Kelley,  Guest  ,Other,1956-08-13 00:00:00,2024-09-03 12:34:07.834000,Active,Direct,At Risk,2024-10-01 19:09:37.764000,stanley31@example.net,246.582.3546x9510,2025-08-09 00:00:00,,4091,20,,PK
10438,Tara Mitchell,Guest,Male,1971-05-23 00:00:00,2021-07-03 03:29:28.818000,Inactive,Twitter,High Value,2025-02-26 22:44:01.474000,stephenwhite@example.net,,2024-10-09 00:00:00,  97.0  ,1410,62,  40851.94  ,
10128,Benjamin Mcmahon,B2C,Other,1965-12-24 00:00:00,2024-03-18 20:45:45.716000,Blocked,Referral,Occasional Buyer,2025-08-19 11:25:55.534000,gfraser@example.com,  0117 496 0688  ,2024-12-25 00:00:00,92,,62,15852.04,HR
10399,William Lee,Guest,Male,1996-11-19 00:00:00,2021-05-02 15:24:26.118000,Blocked,Email Marketing,High Value,2025-09-01 05:28:27.740000,hcooke@example.org,0228196482,2024-10-12 00:00:00,,,,49580.07,GA
10541,Jeremy Benson,Guest,  Prefer not to say  ,1980-06-07 00:00:00,2022-01-21 10:27:22.557000,Blocked,Facebook,High Value,2025-05-01 11:08:56.731000,victoriasaunders@example.org,(0306) 999 0759,2025-06-23 00:00:00,  31.0  ,4811,,18712.77,GD
10067,Ms Debra May,Guest,male,  1997-12-24  ,2021-09-02 18:50:49.247000,  Blocked  ,Google Ads,New Customer,2024-10-24 23:25:19.958000,shawgary@example.net,,2025-07-13 00:00:00,,2997,,16335.96,DO
10514,Nicholas Wheeler,GUEST,Female,1948-06-02 00:00:00,2021-05-23 12:29:36.272000,Inactive,LinkedIn,High Value,2025-07-06 15:31:55.442000,pfitzgerald@example.com,0433.513.426,2025-05-31 00:00:00,56,,,12264.33,
10441,  David Buchanan  ,B2C,Female,1999-06-09 00:00:00,  2021-10-29 14:40:03.962534  ,Active,  Direct  ,High Value,2024-11-01 21:54:54.859000,,510.228.7950,2025-05-14 00:00:00,64,811,40,42756.9,IE
10427,Matthew Sandoval,Guest,Other,1947-05-17 00:00:00,2025-07-03 13:23:08.838000,Blocked,Referral,Churned,2025-07-28 13:19:41.159000,albert25@example.net,(0131)4960868,2025-01-14 00:00:00,56,,60,,EC
10697,Lindsay Henderson,Guest,Female,1973-11-17 00:00:00,2023-08-01 22:20:15.400000,Active,Facebook,High Value,2025-05-09 23:47:17.755000,bradley53@example.net,919-661-5607x832,2025-01-15 00:00:00,,,52,,LT
10718,Luis Richardson,B2B,Other,  1971-10-09  ,2022-02-28 13:39:01.438000,Blocked,Google Ads,Occasional Buyer,2025-01-25 06:58:16.070000,paulstevens@example.org,+44191 496 0688,2025-06-21 00:00:00,28,,54,9785.9,PW
10005,Louis Green,Guest,Other,1998-12-08 00:00:00,2023-10-30 03:22:35.461000,Active,Email Marketing,High Value,2025-04-15 02:11:16.331000,dcarlson@example.net,  (901) 845-1462 x704  ,  2025-03-12  ,,3758,54,15733.89,
10882,Karen Fisher,B2B,Other,1971-04-10 00:00:00,2024-08-22 01:38:07.974000,Blocked,Referral,New Customer,2024-11-14 00:34:43.518000,nichole17@example.com,488.701.7999,2024-09-23 00:00:00,,2935,67,34066.09,KG
10896,Jose Keller,Guest,Other,2004-08-16 00:00:00,2023-11-24 23:06:40.019000,Inactive,Google Ads,Churned,2025-04-27 20:26:09.185000,barnesaaron@example.net,001-496-212-7662x0808,,5,3679,,12671.27,VU
10562,Josephine Richardson,B2C,Male,1947-12-30,2023-01-31 11:43:09.776000,Active,Facebook,Occasional Buyer,2024-11-28 05:55:07.710000,ashleyknight@example.com,,2024-09-15 00:00:00,54,,38,9477.38,TW
10930,,B2B,Other,,  2024-08-19 10:40:02.092165  ,,GOOGLE,Occasional Buyer,,,+44117 496 0226,2025-08-08 00:00:00,,998,,  0  ,
10248,Brian Mendoza,B2C,Male,1992-02-20 00:00:00,2022-04-17 12:42:50.269000,Blocked,Facebook,New Customer,2025-03-12 04:20:52.442000,brian55@example.com,0481 788 479,2024-11-15 00:00:00,37,,,,  GQ  
10019,David Douglas Jr.,Guest,Female,1993-09-23 00:00:00,2021-07-27 12:04:17.903000,Blocked,Referral,  Occasional Buyer  ,2024-09-27 14:24:42.322000,murphygillian@example.net,898-687-2774 x348,2024-10-06 00:00:00,83,4543,28,27160.9,IS
10284,Paul Carey,  Guest  ,other,1970-12-03 00:00:00,2021-12-02 19:57:16.086000,Inactive,Email Marketing,At Risk,2025-05-14 11:49:37.339000,mitchelltina@example.org,(02)52017774,,,,74,25091.85,LS
10451,Amanda Garcia,B2C,Prefer not to say,  1956-09-07  ,2025-06-08 16:42:04.927000,Blocked,LinkedIn,At Risk,2024-12-08 01:49:48.659000,emilybaker@example.org,08-4231-8306,2025-05-25 00:00:00,,2330,43,,RW
10909,April Nelson,Guest,Female,1946-04-22 00:00:00,  2025-01-07 18:58:12.811327  ,Blocked,Instagram,  At Risk  ,2025-01-02 09:17:35.017000,holtthomas@example.com,001-391-670-8517x32895,2025-01-26 00:00:00,98,,,8617.04,
  10488  !,Jerry Scott,B2C,Other,1982-02-19,2021-06-06 14:52:57.395000,Blocked,Facebook,Churned,2024-09-18 17:35:51.098000,jennifer42@example.net,,2025-02-28 00:00:00,77,2480,,34590.31,
10287,Lisa Hamilton,Guest,Male,1950-07-18 00:00:00,2025-07-22 16:30:14.764000,Blocked,  Referral  ,high value,2025-05-03 19:00:31.281769,PHILL@EXAMPLE.NET,276-317-4224x3864,2025-03-13 00:00:00,23,4184,32,30041.94,sg
10814,Michelle Williams,B2C,Prefer not to say,1948-07-13 00:00:00,2022-03-09 22:44:41.279000,Inactive,Twitter,New Customer,2024-11-23 17:04:33.167000,sarah87@example.org,+61 3 7135 8969,2024-12-05 00:00:00,,,,,  GE  
10479,Louis Williams,Guest,Female,1966-06-13 00:00:00,2024-02-19 12:51:37.099000,Inactive,Facebook,Occasional Buyer,2025-08-10 19:58:18.299000,jonesnathan@example.org,(581)654-6602x4161,2025-05-20 00:00:00,13,1259,,34031.97,VE
10077,Jessica Davies,GUEST,  Female  ,1984-11-17 00:00:00,2021-03-11 06:43:32.707000,Active,Organic Search,New Customer,2025-05-29 06:23:52.799000,adampierce@example.org,+61-477-345-401,2025-08-08 00:00:00,,4516,56,22685.77,SN
10310,Megan Gutierrez,B2B,Prefer not to say,1992-09-21 00:00:00,2024-08-17 01:48:47.253000,Blocked,Organic Search,Occasional Buyer,2025-03-24 23:52:48.649000,gomezlisa@example.net,+1 (120) 175-3703,,,,43,3567.2,KZ
10315,Jessica Turner Jr.,B2B,Prefer not to say,,2021-01-07 10:40:39,  Blocked  ,Email Marketing,  HV  ,2025-04-01 12:31:52.690000,nmorales@example.com,999-999-9999,,,,,37914.67,
10320,Ronald Foster,B2C,,03-01-1966,2022-03-20 10:07:32.474000,0,,High Value,2024-12-05 11:58:10.472000,,+44(0)131 4960528,2027-07-28 00:00:00,,2024,25,,US
10015,Andrew Ruiz,  B2C  ,Prefer not to say,,2024-10-09 13:10:49.670000,Inactive,Twitter,Occasional Buyer,2025-01-14 23:13:52.590000,peterknowles@example.com,1-514-586-8501,2025-04-08 00:00:00,,4552,,46325.9,
10410,Anthony Smith,  B2C  ,Male,2007-04-13 00:00:00,2021-10-27 15:26:06.351000,Blocked,Organic Search,Occasional Buyer,2024-11-18 01:52:09.976000,villamiranda@example.com,404-414-5964,2024-10-21 00:00:00,41,,64,28988.09,
10158,Robert Wilson,Guest,Other,1978-09-21 00:00:00,2020-10-24 09:59:30.952000,Active,Facebook,Churned,2025-03-16 02:31:09.295000,pwilliams@example.org,,,,4019,56,38677.75,SG
10553,Sarah Ramirez,B2B,Prefer not to say,1975-05-05 00:00:00,2022-11-08 18:44:20.872000,Active,Facebook,Occasional Buyer,2025-03-06 06:08:01.296000,suzanne15@example.net,+61 442 387 367,2025-08-24 00:00:00,,3889,73,,
10617,  Shawn Davis  ,Guest,Prefer not to say,1961-08-21 00:00:00,2021-05-17 06:57:55.739712,Blocked,Organic Search,New Customer,2025-08-21 20:46:26.044000,vancebrad@example.com,0414-298-315,,,,65,19442.43,ER
10972,Megan Porter,B2C,Female,1969-06-27 00:00:00,2024-02-29 20:19:42.024000,Blocked,Direct,Churned,2024-09-19 22:24:20.539000,edrake@example.org,7201-4896,2025-08-24 00:00:00,96,1977,48,39523.38,
10613,Judith Morris,Guest,Prefer not to say,1957-03-26 00:00:00,2020-11-14 17:38:18.585000,Active,Referral,At Risk,2024-09-10 14:49:59.986000,huertasarah@example.net,,,38,,49,,ni
10585,Brendan Paul123,B2B,Female,,1631946140,Inactive,Facebook,Silver,2024-09-12 20:36:20.290000,  justin33@example.org  ,1532089532x638,2024-10-11 00:00:00,,99999999,,5273.48,
10331,Benjamin Neal,Guest,Female,1968-09-13 00:00:00,2024-12-20 02:40:46.050000,  Blocked  ,LinkedIn,Churned,2024-09-23 01:19:58.966000,fletcherderek@example.net,+61811837274,,,,62,44141.2,DO
10465,Richard Jennings MD,GUEST,Other,,2023-12-14 03:35:05.045000,  Blocked  ,Facebook,At Risk,2024-09-18 11:56:39.138000,wtownsend@example.net,03.6520.3758,2025-01-06 00:00:00,96,,43,45896.33,AF
10761,Nicholas Gibbs,B2C,Other,1967-06-19 00:00:00,2023-07-14 19:35:55.285000,Blocked,Google Ads,New Customer,2025-08-17 09:49:43.276000,christopher41@example.org,1 (664) 091-9693,2025-01-16 00:00:00,,  163  ,67,47393.89,SY
10309,Patrick Hart,B2B,MALE,1950-05-05 00:00:00,2024-11-03 22:54:17.685000,Inactive,Email Marketing,At Risk,2025-07-27 00:59:41.825000,jill54@example.net,(03) 5537 9502,2025-04-18 00:00:00,10,,40,25522.23,
10216,Elizabeth Hunter,Guest,Other,1993-01-04 00:00:00,2024-02-13 18:31:44.608000,Inactive,Google Ads,New Customer,  2025-01-31 21:52:58.026556  ,jamesbass@example.net,+61227278576,2025-04-02 00:00:00,  21.0  ,4039,64,,SK
10033,Dr Rita Hughes,Guest,Female,1995-12-11 00:00:00,2022-12-18 21:38:35.619000,  Inactive  ,Twitter,High Value,2024-12-10 10:40:37.906000,ahancock@example.net,+61-2-3859-7703,2025-08-13 00:00:00,  90.0  ,,23,,SY
10961,Maria English,B2B,Other,1967-02-12 00:00:00,2023-11-20 21:29:51.565000,Inactive,Google Ads,New Customer,2025-05-17 13:27:52.361000,lisa49@example.org,685.602.5513,2025-03-03 00:00:00,87,,24,29356.24,SY
10745,Jenna Gonzalez,B2B,Female,1982-10-13 00:00:00,2024-04-11 04:40:46.004000,Blocked,REFERRAL,New Customer,2025-01-12 19:47:21.283000,mjackson@example.org,,2025-02-13 00:00:00,58,,27,31631.49,MV
10644,Timothy Patterson,Guest,Female,1977-05-28 00:00:00,2021-04-10 01:46:44.190000,Active,Organic Search,New Customer,  2025-02-12 00:56:46.413174  ,acevedonancy@example.org,+441314960669,,95,2453,44,,
  10240  ,,Business,,,2023-10-29 16:13:37.241000,,,New Customer,,,1 (660) 833-1819,,,,29,,
10592,Robert Byrd,B2B,Other,1979-05-11 00:00:00,2025-02-18 09:53:12.573000,Inactive,Twitter,New Customer,2025-08-26 15:47:24.303438,hwalton@example.com,+441614960720,2025-07-13 00:00:00,,,,9754.61,BN
10786,Christian Herring,Guest,Other,1993-12-17 00:00:00,2024-06-08 10:58:25.617000,Active,Direct,Churned,2025-05-27 00:40:13.418000,  idunn@example.com  ,(02)-1918-5488,,,164,25,9125.05,MW
10987,Kristie Williams,B2C,Male,1977-09-17 00:00:00,2021-04-30 08:51:11.353000,Inactive,Google Ads,Churned,2025-07-17 06:08:34.226000,curtis45@example.org,  795.281.4478  ,2024-12-22 00:00:00,,,46,4473.05,
10724,Mr. Thomas Black,B2C,Prefer not to say,1988-02-01 00:00:00,2021-11-22 06:19:08.176000,Active,Google Ads,New Customer,2025-09-07 04:37:14.457000,idavid@example.com,910.358.0119x5092,,13,,23,23938.57,KW
10323,Gregory Silva,B2C,Prefer not to say,1976-12-17 00:00:00,2022-10-27 10:43:25.827000,Blocked,Organic Search,New Customer,2025-02-14 05:27:01.020000,ystewart@example.org,(0151)4960341,2025-07-13 00:00:00,,4393,39,49848.66,  BS  
10558,Antonio Dyer,Guest,Prefer not to say,1960-04-29 00:00:00,2022-10-21 18:22:17.979000,Inactive,  Direct  ,Churned,2024-12-27 03:57:27.289000,bryanpayne@example.net,5727.6829,2025-06-12 00:00:00,8,,,16355.52,
10220,Gregory Flores 中文,B2C,,20040211,2023-07-24T16:32:09.315121,Blocked,,At Risk,  2024-10-05 06:42:26.478979  ,,(370) 207-0160 x166,2024-12-31 00:00:00,12,,36,,VE
10469,KEVIN SHEPPARD,Guest,Female,1994-05-18 00:00:00,2023-11-18 07:33:37.176000,inactive,Organic Search,At Risk,2024-10-08 22:38:45.610000,gail32@example.com,(642)642-9563x3432,2024-12-13 00:00:00,2,  4575  ,29,18866,
10373,Christina Le MD,B2C,Male,1971-01-14 00:00:00,2025-02-23 12:20:33.145000,Inactive,Google Ads,High Value,2025-08-02 02:48:08.165000,bartlettcarlos@example.com,,2025-05-20,39,,75,41808.72,DM
10717,Robert Harding,Guest,Prefer not to say,1972-04-02 00:00:00,2022-05-07 12:21:35.910000,Inactive,Email Marketing,Occasional Buyer,2025-02-15 11:18:23.131000,eadams@example.org,(07)11340785,2025-06-17 00:00:00,,597,80,3218.5,MZ
10631,Mr Francis Field,Guest,Male,1962-04-11 00:00:00,2023-09-21 11:45:06.509000,Blocked,Instagram,New Customer,2024-11-19 22:39:43.508000,dbarton@example.org,001-420-538-1876x920,2025-03-13 00:00:00,50,,32,10195.93,GY
10887,Michael Santos,B2C,Other,1945-12-23 00:00:00,2022-07-04 19:57:58.205000,Active,Organic Search,  At Risk  ,2024-09-21 09:48:46.586000,janicewallace@example.com,+44117 496 0067,,3,4403,67,,TL
10860,Jacqueline Faulkner,Guest,,"Aug 31, 1993",2020-09-20 07:18:03.013000,Blocked,,High Value,2025-05-18 06:57:10.099000,,0161 4960396,,81,1853,51,,
10752,Mrs Kathleen O'Donnell,  B2B  ,Female,1958-02-20 00:00:00,2022-12-15 05:04:37.718000,Active,Email Marketing,At Risk,2024-11-28 14:46:14.134000,damonsolomon@example.org,+1-717-985-2211,,3,,79,26895.8,
10751,ROBIN LOPEZ,B2C,Other,1982-03-26 00:00:00,2024-08-15 15:43:14.421000,Inactive,Organic Search,High Value,  2025-04-07 12:48:10.135700  ,megan21@example.org,242.635.9142x614,2024-12-07 00:00:00,,,,12971.45,
10964,Mr. Mark Landry,B2B,Prefer not to say,1975-04-20 00:00:00,2023-06-08 12:05:34.850000,Blocked,Google Ads,New Customer,2024-09-25 19:37:31.728000,rodney25@example.com,(880)226-9331x54230,  2024-09-27  ,87,,36,1990.82,ER
10929!,Tyrone Simpson,Guest,Other,1982-10-12 00:00:00,2025-02-19 15:02:44.913000,Active,Email Marketing,Churned,2025-06-28 08:08:51.322000,lori15@example.com,460 756 9991,2024-09-09 00:00:00,,,49,2988.02,CM
10769,Michael Wilson,B2B,Prefer not to say,1992-09-03 00:00:00,2022-04-29 03:27:01.806000,Blocked,Email Marketing,High Value,2024-11-18 15:30:54.306000,matthew92@example.org,300.444.9646,2025-07-06 00:00:00,0,,27,,TN
10520,Ronald Foster#,B2B,,"Dec 22, 1984",2021-09-13 11:07:21.664000,inactive,,Occasional Buyer,2025-09-09 11:58:10.529000,,(07)75225013,2025-01-31 00:00:00,,2304,42,,USA
10160,Ronald Foster,B2B,,06-11-1979,2025-03-30 22:37:04.144000,ACTIVE,,High Value,  2025-09-07 11:58:10.420336  ,,+61 8 6650 6180,2027-01-17 00:00:00,0.5,,,,  TW  
10394,Brad Russo,B2B,Other,1999-07-31 00:00:00,2024-01-15 04:52:47.673000,Active,Referral,New Customer,2024-11-15 11:47:43.994000,jacobsonroy@example.com,,2024-11-19 00:00:00,,707,60,10841.24,
10478,Bryan Burns,B2B,Male,1947-11-05 00:00:00,2021-12-14 02:21:01.791000,Blocked,Organic Search,High Value,2025-05-13 19:03:53.453000,guy56@example.org,(07).0915.0863,2024-10-24 00:00:00,  74.0  ,33,65,13639.58,BS
10075,"Evans, David and Hendrix%",B2B,,,,Blocked,Direct,,2025-05-24 17:12:06.770000,,,,46,893,,,
10311,robert garrett,B2B&,Other,1959-06-13 00:00:00,2025-07-11 18:36:52.398000,Blocked,Instagram,New Customer,2024-12-20 19:15:08.270000,chapmankim@example.com,498-372-8399x921,,,2061,51,20699.45,IL
10232,Sandra Smith,B2B,Male,1977-10-12 00:00:00,2022-06-13 05:42:44.295000,Inactive,Google Ads,Occasional Buyer,2024-12-10 06:16:12.953000,harveybrian@example.net,+44(0)20 7496 0111,2025-01-23 00:00:00,65.0,,,,
10467,Craig Taylor-Clarke,Guest,Male,1997-03-26 00:00:00,2020-12-20 15:41:08.785000,Inactive,Instagram,At Risk,2025-01-02 00:43:53.921000,dianamclaughlin@example.com,995 806 6013,2024-10-08 00:00:00,82,,66,,ZA
10493,Mark Gonzalez,Guest,Prefer not to say,1972-07-12 00:00:00,2021-09-04 18:48:35.461000,Active,Organic Search,New Customer,2025-04-15 18:42:32.551000,  perkinsmichelle@example.org  ,+61-439-970-469,2025-01-06 00:00:00,84,,55,16957.65,sa
10726,Abigail Webb*,Guest@,Male,  1999-12-15  ,2023-07-02 05:03:58.747000,Blocked,Twitter,High Value,2025-05-22 14:35:15.178000,kirstybishop@example.com,(0909)8790652,2024-12-19,47,,53,,
10633,Erica Martin,B2C,Prefer not to say,2007-03-26 00:00:00,  2020-11-03 00:17:07.747139  ,Blocked,Email Marketing,High Value,2025-06-21 03:55:08.870000,millerfrederick@example.net,237-417-8509,2025-05-12 00:00:00,1,3095,43,,KW
10888%,Nicole Jones,B2C,Other,1979-03-19 00:00:00,2021-08-09 13:26:05.573000,Inactive,  Facebook  ,New Customer,2025-02-09 21:20:54.337000,kimberly90@example.net,0486 538 590,,43,4489,,,
10189,Gordon Davies,B2B,Male,2003-09-02 00:00:00,2023-11-02 06:41:01.341000,Blocked,Referral,Occasional Buyer,2025-06-08 06:17:10.922000,timothy43@example.com,+1-231-936-5024x91630,2024-12-08 00:00:00,63,,,,MR
10071,Jessica Khan,Guest,Female,1992-10-23 00:00:00,2020-11-30 22:05:21.498000,Inactive,Twitter,New Customer,2025-04-05 13:09:41.282000,andrea41@example.com,0449-912-165,2025-06-11 00:00:00,78,,  65  ,44270.69,TH
10639,  Julie Parker  ,B2B,Male,1999-01-23 00:00:00,2024-07-20 04:37:12.679000,Active,Organic Search,Occasional Buyer,2025-01-21 19:16:05.451000,mohamed27@example.net,+1-750-340-4333x35384,2025-06-30 00:00:00,18,,48,5658.2,ZA
10297,,,female,,,,FB,,,,,,,2575,,0,
10989,Gary Morris,Guest,female,2002-05-01 00:00:00,2023-08-27 01:26:36.063000,Active,LinkedIn,High Value,2025-05-22 03:35:39.858000,jacob06@example.net,0404.528.986,2025-06-01 00:00:00,23,,,,MT
10525,Ryan-Leonard,  Guest  ,male,,,Blocked,  Email Marketing  ,,2024-12-03 04:48:45.772000,katiebaird@example.net,,,,,,35348.4,AF
10401,Nicholas Lucero,Guest,Other,1956-06-10 00:00:00,2022-03-05 12:55:35.726000,Inactive,Facebook,Churned,2025-06-01 12:53:29.628000,donna41@example.org,,2025-04-29 00:00:00,82,,55,,
10928,  Scott Delgado  ,B2C,Prefer not to say,1955-02-08 00:00:00,2025-04-13 13:33:48.946000,Blocked,Organic Search,Occasional Buyer,2024-11-30 00:17:16.388000,brandonallen@example.org,001-414-601-6933,,20,,27,,
10583,Joel Meyer,  B2C  ,Other,1990-05-03 00:00:00,2023-11-19 12:02:15.834000,Active,Direct,High Value,2025-04-15 17:17:03.801000,paigepacheco@example.com,(0141) 4960749,2024-10-31 00:00:00,,3900,,36960.23,SO
10202,Liam Taylor,b2b,Prefer not to say,1945-07-22 00:00:00,2022-03-20 12:07:38.772000,Inactive,Email Marketing,High Value,2024-09-17 13:36:50.264000,denniskaur@example.com,,2025-05-20 00:00:00,,,,,VU
10105,Jim Newton Jr.,B2B,Other,,2023-06-10 05:00:30,Blocked,Instagram,2,2025-04-06 10:29:00.204000,amber07@example.net,,1900-01-01,,,,2390.2,no
10911,Melvin Weeks,  B2C  ,Male,1985-06-04 00:00:00,2020-09-14 05:11:36.421000,Active,Google Ads,High Value,2024-09-13 09:19:54.871000,edwardsstanley@example.com,,2025-09-03 00:00:00,46,2584,65,,  SR  
10349,Timothy Orr,Guest,Other,1958-07-28 00:00:00,2024-01-08 10:11:59.078000,Active,Email Marketing,High Value,2025-05-10 07:36:56.056000,popemarvin@example.org,,2025-01-23 00:00:00,45,,56,11545.57,BA
10727,Jennifer Oconnor,  B2B  ,Prefer not to say,2006-04-07 00:00:00,2024-09-17 23:25:31.559000,Active,Email Marketing,Occasional Buyer,2024-11-26 03:13:18.945000,,,2025-01-07 00:00:00,,465,69,28402.43,AZ
10235,Nicholas Waters,B2C,Other,2001-03-02 00:00:00,2023-12-15 13:28:24.732000,  Inactive  ,Direct,New Customer,2025-08-15 23:43:54.950000,edward56@example.net,777.766.1830x67198,2025-04-27 00:00:00,76,,,,MZ
  10577  ,Jonathon Sanchez,Guest,Other,1952-04-24 00:00:00,2021-02-14 00:59:34.251000,Active,Referral,Occasional Buyer,2025-05-10 00:17:32.983000,angela71@example.net,(020)74960618,2024-10-31 00:00:00,53,3530,70,4843.53,HT
10385,Nathan Wallace Jr.,Guest,Other,1962-10-03 00:00:00,2020-12-27 20:55:56,Active,Google Ads,2,2025-04-17 22:15:00.756000,markfrost@example.com,UNKNOWN,1900-01-01,35,,,  26320.4  ,TG
10304,Mario Hanson,Guest,Female,1959-05-11 00:00:00,2022-05-21 09:02:23.360000,Active,LinkedIn,Churned,2025-08-25 04:30:15.599000,debbie20@example.net,(918) 139-8909 x837,,40,96,61,  22859.8  ,CL
10063,Garrett Phillips,  B2B  ,Male,1982-08-27 00:00:00,2021-07-10 15:00:35.389000,Active,Direct,High Value,2025-01-15 15:47:09.358000,christina64@example.net,265-482-0297,,48,1972,54,9002.84,
10457,Larry Collins,B2C,Prefer not to say,1971-06-22 00:00:00,2022-03-15 02:12:56.388000,Inactive,Referral,At Risk,2024-11-22 06:44:13.333000,bbennett@example.org,+441414960847,2025-01-25 00:00:00,,3828,58,43135.49,ME
10058,Ruth Solis,  B2B  ,Other,1999-09-08 00:00:00,  2023-11-24 05:16:37.871191  ,Blocked,Referral,High Value,2025-03-30 19:10:49.905000,mitchellkathryn@example.com,0426 137 506,2024-12-03 00:00:00,,3090,  49  ,22327.37,MY
,, ,,,,,,,,,,,,,,, 
10647,Lauren Martin PhD,Guest,Male,  1992-12-26  ,2025-01-14 07:49:01.122000,Active,Instagram,Occasional Buyer,2025-07-09 12:15:49.737000,smallkenneth@example.net,+1 (593) 259-1408,2024-10-17 00:00:00,48,,,23870.81,EC
10417,  Mr Anthony Spencer  *,B2C,  Other  ,1973-03-15 00:00:00,2025-08-21 20:36:50.665000,Blocked,Twitter,High Value,2025-05-09 13:29:21.572000,stephen54@example.net,,2024-10-19 00:00:00,78,1696,20,,SI
10659,Chris Jones,B2B,Female,1949-04-10 00:00:00,2022-04-30 04:23:30.571000,Active,Email Marketing,High Value,2025-08-29 03:29:57.420000,joe99@example.net,  (902) 205-0938 X694  ,2024-12-26 00:00:00,,3698,23,,KH
10825,"Williams, Hicks and Wilkerson",B2C,female,,,Active,Referral,,2025-03-09 06:38:42.408000,jenningshoward@example.com,,,72,99,,,CH
