cart_item_id,cart_id,product_id,quantity,unit_price,total_price,added_at,updated_at,item_status,cart_age_time
1332,494,192,1,46.76,46.76,2025-12-15 14:27:22,2025-12-16 09:35:22,Abandoned,3173262
1333,495,348,2,502.14,1004.28,2022-03-16 17:19:12,2022-03-17 22:28:59,Active,121530952
1334,495,158,2,207.38,414.76,2022-03-17 11:28:55,2022-03-17 15:06:31,Active,121465569
1335,495,298,1,1007.9,1007.9,2022-03-15 12:10:17,2022-03-17 11:18:02,Active,121635887
1336,496,4,1,147.53,147.53,2025-09-05 02:10:31,2025-09-05 03:37:39,Converted,11943873
1337,496,130,3,745.47,2236.41,2025-09-05 02:56:41,2025-09-05 03:25:27,Converted,11941103
1338,497,108,1,247.37,247.37,2020-12-02 12:14:27,2020-12-02 12:20:21,Abandoned,162070837
1339,497,56,5,409.39,2046.95,2020-12-02 10:59:28,2020-12-02 12:27:43,Abandoned,162075336
1340,497,73,1,104.94,104.94,2020-12-02 07:46:13,2020-12-02 12:35:11,Abandoned,162086931
1341,498,180,6,26.12,156.72,2025-10-18 06:50:29,2025-10-18 08:22:47,Converted,8211875
1342,499,192,1,46.76,46.76,2024-11-14 05:22:21,2024-11-14 05:26:09,Abandoned,37420363
1343,499,128,1,147.29,147.29,2024-11-14 04:28:11,2024-11-14 04:45:44,Abandoned,37423613
1344,499,488,1,121.53,121.53,2024-11-14 05:00:52,2024-11-14 05:09:38,Abandoned,37421652
1345,499,295,2,238.26,476.52,2024-11-14 04:15:56,2024-11-14 05:20:19,Abandoned,37424348
1346,500,394,2,238.97,477.94,2024-01-17 23:22:03,2024-01-18 00:08:29,Converted,63448381
1347,500,461,1,711.37,711.37,2024-01-17 19:54:51,2024-01-17 20:16:07,Converted,63460813
1348,501,246,2,709.94,1419.88,2024-05-10 16:46:42,2024-05-10 16:57:54,Abandoned,53622502
1349,502,397,1,214.11,214.11,2023-10-16 10:18:33,2023-10-23 00:20:39,Deleted,71530591
1350,502,295,1,238.26,238.26,2023-10-17 20:37:09,2023-10-19 12:15:12,Deleted,71407075
1353,503,212,2,57.67,115.34,2024-08-04 15:14:10,2024-08-05 08:58:59,Active,46197654
1354,503,397,1,214.11,214.11,2024-08-04 20:46:32,2024-08-04 21:09:19,Active,46177712
1356,504,346,1,166.63,166.63,2025-09-21 04:32:46,2025-09-21 08:48:51,Active,10552938
1357,504,78,3,88.98,266.94,2025-09-21 09:37:43,2025-09-21 11:35:01,Active,10534641
1358,505,108,1,247.37,247.37,2024-12-13 19:29:43,2024-12-13 20:03:32,Abandoned,34863921
1359,505,63,1,345.24,345.24,2024-12-13 19:43:53,2024-12-13 21:32:08,Abandoned,34863071
1360,506,207,2,46.8,93.6,2025-10-18 20:09:52,2025-10-18 20:27:30,Abandoned,8163912
1361,506,292,3,66.9,200.7,2025-10-18 20:09:26,2025-10-18 20:10:02,Abandoned,8163938
1362,507,81,1,123.92,123.92,2025-11-02 01:16:31,2025-11-02 01:36:20,Abandoned,6935913
1363,507,366,2,84.07,168.14,2025-11-02 01:31:16,2025-11-02 02:23:50,Abandoned,6935028
1365,507,86,1,117.94,117.94,2025-11-02 01:07:16,2025-11-02 02:06:59,Abandoned,6936468
1366,508,440,1,216.11,216.11,2019-01-22 22:37:59,2019-01-22 22:47:58,Active,220785425
1367,508,168,2,352.24,704.48,2019-01-20 01:26:07,2019-01-22 05:50:17,Active,221034537
1368,509,256,1,473.23,473.23,2025-10-23 17:46:19,2025-10-27 08:30:00,Deleted,7740525
1369,510,170,3,219.84,659.52,2023-01-28 05:28:04,2023-01-31 21:26:42,Deleted,94098420
1370,510,313,2,1217.0,2434.0,2023-01-21 21:02:07,2023-01-31 08:17:03,Deleted,94647177
1371,510,179,2,235.24,470.48,2023-01-28 05:59:15,2023-01-29 09:44:39,Deleted,94096549
1373,511,84,2,1161.5,2323.0,2021-11-22 04:53:37,2021-11-22 19:31:09,Abandoned,131425287
1374,512,92,1,476.17,476.17,2025-10-01 16:19:59,2025-10-02 06:43:28,Deleted,9646505
1375,512,61,1,57.63,57.63,2025-09-29 07:20:22,2025-10-02 05:51:23,Active,9851682
1377,512,125,1,215.26,215.26,2025-09-28 00:52:59,2025-10-01 10:07:06,Active,9961325
1378,513,486,3,415.81,1247.43,2020-09-19 16:45:34,2020-09-19 16:45:43,Converted,168448170
1379,514,150,1,361.94,361.94,2025-07-08 00:18:11,2025-07-08 01:01:54,Abandoned,17048213
1380,515,369,1,150.89,150.89,2020-12-19 23:38:22,2020-12-21 16:43:58,Deleted,160561002
1381,516,90,1,64.18,64.18,2024-09-06 12:26:32,2024-09-06 13:16:58,Converted,43356512
1382,516,407,1,261.02,261.02,2024-09-07 04:07:26,2024-09-07 09:17:52,Converted,43300058
1383,516,31,1,51.19,51.19,2024-09-06 09:21:36,2024-09-07 00:27:48,Converted,43367608
1384,517,7,1,1181.48,1181.48,2025-03-05 05:00:06,2025-03-05 05:46:43,Active,27831298
1385,517,108,1,247.37,247.37,2025-03-05 08:44:05,2025-03-05 08:44:33,Active,27817859
1386,518,191,1,727.94,727.94,2021-11-02 05:42:56,2021-11-04 19:33:49,Deleted,133150328
1387,518,50,4,175.24,700.96,2021-11-04 04:05:12,2021-11-06 01:14:55,Deleted,132983392
1388,519,427,2,137.59,275.18,2021-09-28 05:45:32,2021-09-28 06:24:55,Converted,136174172
1389,519,45,1,217.29,217.29,2021-09-28 00:10:24,2021-09-28 08:26:36,Converted,136194280
1390,520,18,2,397.05,794.1,2019-11-14 01:05:32,2019-11-15 15:19:22,Deleted,195288572
1392,521,29,2,129.61,259.22,2025-11-18 02:27:42,2025-11-23 03:44:19,Deleted,5549242
1393,522,78,6,88.98,533.88,2020-03-16 10:23:10,2020-03-16 10:56:26,Abandoned,184627914
1395,523,252,1,323.84,323.84,2024-11-07 00:35:42,2024-11-07 03:03:58,Converted,38042362
1396,523,311,1,104.55,104.55,2024-11-07 03:30:38,2024-11-07 03:31:31,Converted,38031866
1397,523,394,1,238.97,238.97,2024-11-07 03:24:31,2024-11-07 03:24:32,Converted,38032233
1398,524,209,3,119.56,358.68,2022-09-15 14:57:42,2022-09-15 21:43:12,Abandoned,105728242
1399,524,471,4,403.72,1614.88,2022-09-15 18:59:36,2022-09-15 20:37:21,Abandoned,105713728
1400,524,179,2,235.24,470.48,2022-09-15 12:22:25,2022-09-15 19:12:13,Active,105737559
1402,525,120,1,98.3,98.3,2024-06-28 04:46:12,2024-06-28 08:10:45,Converted,49432132
1403,525,257,5,298.33,1491.65,2024-06-28 03:11:09,2024-06-28 11:10:59,Converted,49437835
1404,525,248,3,165.29,495.87,2024-06-28 09:40:28,2024-06-28 10:08:23,Converted,49414476
1406,525,189,2,342.29,684.58,2024-06-28 10:35:48,2024-06-28 14:57:54,Converted,49411156
1407,526,158,2,207.38,414.76,2021-04-19 00:30:27,2021-04-19 17:50:19,Active,150189877
1408,526,295,1,238.26,238.26,2021-04-18 18:56:18,2021-04-19 13:21:36,Deleted,150209926
1409,526,466,1,937.33,937.33,2021-04-19 06:27:35,2021-04-19 14:48:21,Active,150168449
1410,527,295,2,238.26,476.52,2018-04-07 22:58:55,2018-04-08 11:24:06,Converted,245840169
1411,527,348,1,502.14,502.14,2018-04-08 18:18:33,2018-04-09 09:04:45,Converted,245770591
1412,528,82,2,931.55,1863.1,2022-01-24 12:01:18,2022-01-24 19:16:50,Active,125956426
1413,528,197,3,36.29,108.87,2022-01-22 06:08:43,2022-01-25 15:10:14,Active,126150381
1414,529,276,1,179.81,179.81,2020-11-24 22:03:15,2020-11-24 22:41:27,Converted,162726709
1416,530,48,1,746.22,746.22,2023-09-08 16:02:31,2023-09-08 19:43:07,Abandoned,74793153
1417,530,44,1,326.93,326.93,2023-09-08 14:23:32,2023-09-08 16:09:50,Abandoned,74799092
1419,531,452,6,192.56,1155.36,2025-10-15 16:35:45,2025-10-19 19:34:24,Active,8435959
1421,532,341,2,40.65,81.3,2025-10-23 16:59:05,2025-10-25 03:39:02,Active,7743359
1422,532,41,3,199.76,599.28,2025-10-24 08:16:56,2025-10-24 23:29:47,Active,7688288
1423,533,254,3,395.44,1186.32,2018-08-05 11:06:53,2018-08-05 12:19:50,Abandoned,235514891
1427,535,139,1,133.83,133.83,2025-06-10 14:57:17,2025-06-10 15:21:51,Abandoned,19414667
1429,535,170,3,219.84,659.52,2025-06-10 14:43:36,2025-06-10 15:01:58,Abandoned,19415488
1430,535,354,1,156.7,156.7,2025-06-10 15:36:15,2025-06-10 15:37:38,Abandoned,19412329
1431,536,190,1,130.25,130.25,2025-02-27 17:58:24,2025-02-27 18:13:54,Abandoned,28303000
1432,536,176,1,318.15,318.15,2025-02-27 16:40:37,2025-02-27 18:46:44,Abandoned,28307667
1433,537,53,1,972.57,972.57,2024-12-05 23:58:30,2024-12-06 00:10:20,Abandoned,35538994
1434,537,224,1,376.73,376.73,2024-12-06 02:09:20,2024-12-06 02:50:05,Active,35531144
1435,538,48,1,746.22,746.22,2025-10-13 17:59:42,2025-10-14 02:53:57,Converted,8603722
1436,538,473,2,309.25,618.5,2025-10-14 14:52:12,2025-10-14 17:01:17,Converted,8528572
1437,538,21,2,389.41,778.82,2025-10-14 08:12:37,2025-10-14 09:18:57,Converted,8552547
1439,539,346,1,166.63,166.63,2025-09-30 03:41:46,2025-09-30 03:59:34,Converted,9778398
1440,540,305,2,378.28,756.56,2024-11-08 10:31:44,2024-11-09 17:37:59,Deleted,37920200
1441,541,393,5,254.29,1271.45,2024-03-17 19:04:40,2024-03-19 18:31:42,Deleted,58279824
1442,541,312,1,101.5,101.5,2024-03-31 18:50:29,2024-04-06 23:18:13,Deleted,57071075
1443,541,476,1,1161.94,1161.94,2024-03-26 09:53:08,2024-03-31 20:28:06,Deleted,57535316
1444,541,440,2,216.11,432.22,2024-03-26 16:31:26,2024-04-03 14:54:30,Deleted,57511418
1445,541,125,2,215.26,430.52,2024-03-19 14:43:21,2024-03-25 02:00:27,Deleted,58122703
1446,541,16,2,692.72,1385.44,2024-03-22 18:56:36,2024-03-26 22:13:03,Deleted,57848308
1447,542,258,2,477.87,955.74,2022-03-27 12:24:58,2022-03-27 12:35:13,Abandoned,120598206
1449,543,494,1,91.91,91.91,2021-11-07 23:41:31,2021-11-07 23:58:46,Active,132653613
1450,543,351,2,83.48,166.96,2021-11-08 14:03:18,2021-11-09 17:33:01,Deleted,132601906
1451,543,242,2,142.79,285.58,2021-11-08 13:45:31,2021-11-08 16:04:27,Active,132602973
1452,544,495,2,76.86,153.72,2024-06-21 08:21:15,2024-06-21 11:31:08,Converted,50024029
1453,544,12,2,168.0,336.0,2024-06-21 14:53:18,2024-06-22 10:01:44,Converted,50000506
1454,544,124,1,228.97,228.97,2024-06-21 05:43:50,2024-06-21 09:33:36,Converted,50033474
1455,544,15,1,185.9,185.9,2024-06-21 20:47:12,2024-06-22 03:29:35,Converted,49979272
1456,544,302,3,142.59,427.77,2024-06-22 07:58:57,2024-06-22 09:13:45,Converted,49938967
1457,545,401,3,58.06,174.18,2025-09-10 17:24:08,2025-09-11 08:52:06,Active,11457056
1458,545,468,1,69.61,69.61,2025-09-09 23:55:28,2025-09-12 20:00:29,Active,11519976
1459,546,493,3,369.54,1108.62,2025-10-24 10:43:13,2025-10-24 23:42:52,Active,7679511
1460,546,158,1,207.38,207.38,2025-10-23 11:07:47,2025-10-24 14:44:33,Active,7764437
1461,546,42,1,1182.29,1182.29,2025-10-22 16:25:55,2025-10-24 16:25:53,Active,7831749
1462,546,294,1,762.16,762.16,2025-10-20 06:35:36,2025-10-21 06:55:04,Active,8039968
1463,547,42,1,1182.29,1182.29,2025-06-06 15:43:24,2025-06-06 16:52:40,Converted,19757500
1465,548,16,1,692.72,692.72,2024-12-16 04:20:09,2024-12-16 06:06:16,Active,34659295
1467,549,76,1,803.23,803.23,2024-12-04 09:55:48,2024-12-05 13:07:35,Converted,35675956
1468,549,196,1,232.03,232.03,2024-12-05 17:20:34,2024-12-05 18:11:17,Converted,35562870
1469,550,141,1,632.42,632.42,2021-10-04 18:18:57,2021-10-05 07:02:55,Deleted,135610567
1470,550,218,1,500.46,500.46,2021-10-06 13:03:26,2021-10-06 17:00:10,Deleted,135456698
1471,550,119,1,200.43,200.43,2021-10-04 16:39:39,2021-10-06 16:01:36,Deleted,135616525
1472,550,300,1,281.9,281.9,2021-10-05 03:02:13,2021-10-05 04:18:04,Deleted,135579171
1473,550,206,1,238.06,238.06,2021-10-04 09:33:28,2021-10-06 04:28:48,Deleted,135642096
1475,551,33,3,62.37,187.11,2025-10-10 00:20:28,2025-10-10 05:22:37,Converted,8926476
1478,551,265,6,73.41,440.46,2025-10-09 02:55:18,2025-10-10 11:31:15,Converted,9003586
1479,552,367,1,383.26,383.26,2021-02-22 21:41:02,2021-02-22 22:08:17,Abandoned,154952042
1481,553,97,4,122.94,491.76,2024-11-11 17:08:27,2024-11-12 11:41:22,Converted,37637197
1483,554,459,2,200.64,401.28,2020-12-24 18:54:18,2020-12-24 19:42:08,Abandoned,160146046
1484,555,489,2,150.92,301.84,2021-10-24 09:29:24,2021-10-24 09:30:05,Abandoned,133914340
1485,555,91,2,59.47,118.94,2021-10-24 10:44:06,2021-10-24 13:07:30,Active,133909858
1487,556,96,1,623.82,623.82,2017-08-16 09:21:07,2017-08-16 09:26:42,Active,266106837
1488,557,237,3,204.25,612.75,2024-10-12 05:27:01,2024-10-12 06:07:51,Abandoned,40271283
1489,558,118,1,285.82,285.82,2015-08-10 14:15:18,2015-08-10 17:43:15,Converted,329765986
1490,558,144,2,1082.93,2165.86,2015-08-10 03:15:11,2015-08-10 12:20:54,Converted,329805593
1492,559,488,2,121.53,243.06,2024-11-15 10:23:33,2024-11-15 10:34:23,Converted,37315891
1494,560,9,1,564.82,564.82,2022-05-21 20:34:44,2022-05-21 21:07:07,Abandoned,115816820
1495,560,47,2,85.17,170.34,2022-05-22 01:18:56,2022-05-22 01:25:57,Active,115799768
1496,560,176,3,318.15,954.45,2022-05-21 23:24:25,2022-05-22 00:10:45,Abandoned,115806639
1497,560,340,1,1050.39,1050.39,2022-05-22 01:16:19,2022-05-22 02:30:14,Active,115799925
1498,561,256,1,473.23,473.23,2025-05-16 06:22:20,2025-05-16 06:22:20,Abandoned,21605564
1500,562,334,1,256.03,256.03,2024-08-12 09:48:46,2024-08-15 17:29:47,Active,45525978
